BSN,Portfoy,Tahsilat,Tarih
BSN0561394,BANK3P2,250.00,7/9/2013
BSN0545160,BANK3P2,227.59,12/19/2012
BSN0551918,BANK3P2,1264.00,7/2/2013
BSN0561175,BANK3P2,100.00,1/28/2013
BSN0559652,BANK3P2,43.48,11/4/2013
BSN0542487,BANK3P2,100.00,2/5/2013
BSN0548664,BANK3P2,70.09,6/17/2013
BSN0542897,BANK3P2,194.33,1/10/2014
BSN0543578,BANK3P2,25.00,7/25/2013
BSN0543481,BANK3P2,360.00,6/20/2013
BSN0557558,BANK3P2,20.13,4/2/2013
BSN0558014,BANK3P2,26.13,8/26/2013
BSN0551655,BANK3P2,300.00,11/30/2012
BSN0341745,BANK3P2,370.38,5/15/2013
BSN0546716,BANK3P2,600.00,2/11/2013
BSN0564860,BANK3P2,56.00,1/23/2013
BSN0548662,BANK3P2,102.00,12/10/2012
BSN0149662,BANK3P2,3.32,12/17/2013
BSN0546699,BANK3P2,200.00,9/24/2013
BSN0565203,BANK3P2,100.00,5/16/2013
BSN0543424,BANK3P2,350.00,10/15/2012
BSN0547615,BANK3P2,27.00,5/23/2012
BSN0468354,BANK3P2,37.31,8/15/2013
BSN0382182,BANK3P2,63.45,12/9/2013
BSN0550254,BANK3P2,202.51,6/7/2012
BSN0552060,BANK3P2,700.00,4/11/2013
BSN0547856,BANK3P2,50.00,1/21/2013
BSN0563083,BANK3P2,100.00,5/16/2013
BSN0563122,BANK3P2,111.00,11/27/2012
BSN0540944,BANK3P2,139.20,12/26/2013
BSN0548001,BANK3P2,71.40,1/7/2014
BSN0551540,BANK3P2,90.00,6/8/2012
BSN0335328,BANK3P2,9.39,7/15/2013
BSN0520114,BANK3P2,800.00,5/30/2012
BSN0563315,BANK3P2,150.00,4/15/2013
BSN0561698,BANK3P2,531.28,6/7/2012
BSN0473890,BANK3P2,102.30,6/20/2013
BSN0547255,BANK3P2,7.45,6/7/2012
BSN0540163,BANK3P2,148.98,11/8/2013
BSN0513024,BANK3P2,87.17,10/11/2013
BSN0561973,BANK3P2,70.00,9/30/2013
BSN0562134,BANK3P2,397.00,7/29/2013
BSN0560258,BANK3P2,60.00,3/19/2013
BSN0548475,BANK3P2,295.00,7/31/2013
BSN0563003,BANK3P2,238.00,2/25/2013
BSN0541292,BANK3P2,438.95,10/11/2013
BSN0542866,BANK3P2,101.49,9/25/2013
BSN0540794,BANK3P2,200.00,12/19/2013
BSN0551331,BANK3P2,53.61,12/23/2013
BSN0553927,BANK3P2,42.00,12/24/2012
BSN0542175,BANK3P2,155.00,11/29/2013
BSN0553534,BANK3P2,122.20,6/7/2012
BSN0553202,BANK3P2,300.00,7/31/2013
BSN0548245,BANK3P2,6.45,8/1/2012
BSN0520078,BANK3P2,232.20,12/20/2012
BSN0492233,BANK3P2,9.83,1/7/2013
BSN0465628,BANK3P2,67.55,5/16/2013
BSN0476008,BANK3P2,20.82,8/19/2013
BSN0401469,BANK3P2,29.16,9/13/2012
BSN0532592,BANK3P2,1569.33,12/4/2013
BSN0542972,BANK3P2,300.81,6/21/2013
BSN0554399,BANK3P2,295.00,9/18/2012
BSN0067210,BANK3P2,250.00,10/30/2012
BSN0471936,BANK3P2,13.84,5/21/2013
BSN0546390,BANK3P2,410.00,6/29/2012
BSN0562354,BANK3P2,100.00,11/19/2012
BSN0558766,BANK3P2,55.00,7/6/2012
BSN0543767,BANK3P2,96.42,1/4/2013
BSN0563704,BANK3P2,24.00,10/15/2012
BSN0560213,BANK3P2,350.00,5/31/2013
BSN0540967,BANK3P2,200.00,10/22/2013
BSN0481213,BANK3P2,200.00,4/15/2013
BSN0477589,BANK3P2,658.46,12/21/2012
BSN0542046,BANK3P2,148.89,10/31/2013
BSN0545890,BANK3P2,56.00,3/27/2013
BSN0559959,BANK3P2,260.00,11/16/2012
BSN0554863,BANK3P2,95.91,11/1/2013
BSN0562442,BANK3P2,1000.00,12/17/2013
BSN0323090,BANK3P2,40.43,12/11/2013
BSN0558792,BANK3P2,68.68,9/9/2013
BSN0564642,BANK3P2,390.00,4/25/2013
BSN0548664,BANK3P2,74.23,2/20/2014
BSN0551405,BANK3P2,45.65,6/5/2013
BSN0563738,BANK3P2,130.00,9/18/2013
BSN0541963,BANK3P2,413.00,3/11/2013
BSN0562258,BANK3P2,3.59,1/22/2013
BSN0559250,BANK3P2,100.00,8/29/2013
BSN0552996,BANK3P2,43.49,10/31/2013
BSN0553144,BANK3P2,153.00,7/27/2012
BSN0553998,BANK3P2,150.00,1/16/2014
BSN0551432,BANK3P2,57.96,10/28/2013
BSN0516459,BANK3P2,29.83,8/21/2013
BSN0559301,BANK3P2,20.84,8/2/2013
BSN0551575,BANK3P2,545.00,11/28/2013
BSN0549760,BANK3P2,75.00,9/12/2012
BSN0544353,BANK3P2,1524.62,6/7/2012
BSN0548591,BANK3P2,60.00,7/3/2012
BSN0560559,BANK3P2,71.74,12/27/2013
BSN0556416,BANK3P2,998.40,12/17/2012
BSN0548810,BANK3P2,100.00,12/6/2013
BSN0548132,BANK3P2,744.77,1/2/2014
BSN0559250,BANK3P2,100.00,2/17/2014
BSN0547142,BANK3P2,1823.00,6/26/2012
BSN0550513,BANK3P2,250.00,1/31/2013
BSN0558891,BANK3P2,43.01,12/6/2013
BSN0519178,BANK3P2,44.66,1/31/2014
BSN0177751,BANK3P2,140.71,5/16/2013
BSN0557460,BANK3P2,90.00,4/22/2013
BSN0546225,BANK3P2,115.00,2/26/2013
BSN0477103,BANK3P2,1044.87,2/27/2013
BSN0500274,BANK3P2,388.95,10/15/2012
BSN0559433,BANK3P2,116.00,9/18/2013
BSN0433505,BANK3P2,106.11,10/7/2013
BSN0487867,BANK3P2,36.14,11/7/2013
BSN0549339,BANK3P2,700.00,6/19/2012
BSN0552720,BANK3P2,95.00,7/12/2012
BSN0548279,BANK3P2,100.00,5/10/2013
BSN0542769,BANK3P2,367.26,11/5/2013
BSN0564044,BANK3P2,100.00,3/19/2013
BSN0495108,BANK3P2,4.82,12/19/2013
BSN0564130,BANK3P2,800.00,6/19/2012
BSN0476008,BANK3P2,20.82,10/15/2012
BSN0563330,BANK3P2,191.60,11/4/2013
BSN0452965,BANK3P2,125.00,1/6/2014
BSN0543662,BANK3P2,19.03,11/19/2013
BSN0563346,BANK3P2,52.00,11/20/2012
BSN0555141,BANK3P2,20.58,1/29/2014
BSN0552045,BANK3P2,1000.00,12/9/2013
BSN0521679,BANK3P2,68.53,8/6/2013
BSN0556639,BANK3P2,43.61,10/25/2013
BSN0546274,BANK3P2,189.81,6/7/2012
BSN0558012,BANK3P2,50.00,11/22/2012
BSN0547918,BANK3P2,200.00,3/26/2013
BSN0557960,BANK3P2,50.00,12/28/2012
BSN0288370,BANK3P2,12.62,7/20/2012
BSN0379806,BANK3P2,18.84,2/18/2013
BSN0543232,BANK3P2,20.61,9/10/2013
BSN0551406,BANK3P2,21.14,9/23/2013
BSN0285499,BANK3P2,113.02,5/30/2013
BSN0541114,BANK3P2,10.35,6/8/2012
BSN0541315,BANK3P2,250.00,12/31/2012
BSN0565017,BANK3P2,283.28,2/11/2013
BSN0563402,BANK3P2,360.00,3/8/2013
BSN0544679,BANK3P2,66.00,8/24/2012
BSN0466021,BANK3P2,75.66,11/8/2013
BSN0541503,BANK3P2,73.45,5/28/2013
BSN0560774,BANK3P2,120.00,3/13/2013
BSN0294728,BANK3P2,29.06,9/20/2012
BSN0544278,BANK3P2,393.85,5/29/2013
BSN0480637,BANK3P2,500.00,8/19/2013
BSN0295808,BANK3P2,13.06,2/4/2013
BSN0552012,BANK3P2,119.00,8/5/2013
BSN0544809,BANK3P2,2270.00,6/27/2012
BSN0563147,BANK3P2,100.00,11/30/2012
BSN0556861,BANK3P2,3000.00,5/30/2013
BSN0554863,BANK3P2,143.86,7/18/2013
BSN0550193,BANK3P2,83.20,7/2/2012
BSN0547238,BANK3P2,275.00,12/27/2012
BSN0266044,BANK3P2,502.17,10/30/2013
BSN0535377,BANK3P2,153.04,11/23/2012
BSN0553287,BANK3P2,74.00,9/18/2013
BSN0558825,BANK3P2,250.00,1/29/2013
BSN0500125,BANK3P2,5790.47,5/29/2013
BSN0549887,BANK3P2,60.59,1/22/2013
BSN0504413,BANK3P2,21.74,11/14/2013
BSN0552055,BANK3P2,55.66,6/7/2012
BSN0537013,BANK3P2,1950.27,1/15/2013
BSN0541298,BANK3P2,35.00,1/11/2013
BSN0493971,BANK3P2,21.55,10/16/2012
BSN0550994,BANK3P2,331.00,1/22/2013
BSN0544438,BANK3P2,30.45,5/13/2013
BSN0558336,BANK3P2,203.85,1/7/2014
BSN0257903,BANK3P2,143.92,12/18/2012
BSN0550418,BANK3P2,100.00,8/6/2013
BSN0533452,BANK3P2,320.00,6/7/2012
BSN0552946,BANK3P2,47.99,1/24/2014
BSN0547957,BANK3P2,73.67,8/21/2013
BSN0556379,BANK3P2,4576.84,6/26/2012
BSN0417619,BANK3P2,0.55,2/26/2014
BSN0545085,BANK3P2,19.85,2/24/2014
BSN0398108,BANK3P2,50.39,8/14/2013
BSN0544648,BANK3P2,2306.09,4/16/2013
BSN0545692,BANK3P2,5000.00,6/25/2012
BSN0548009,BANK3P2,773.15,6/7/2012
BSN0543792,BANK3P2,300.00,5/3/2013
BSN0555671,BANK3P2,300.00,10/10/2012
BSN0544832,BANK3P2,4.90,10/24/2012
BSN0546698,BANK3P2,250.00,5/17/2013
BSN0564636,BANK3P2,100.00,9/24/2012
BSN0563574,BANK3P2,150.00,4/30/2013
BSN0475395,BANK3P2,396.07,11/23/2012
BSN0050365,BANK3P2,29.48,10/7/2013
BSN0548078,BANK3P2,1908.59,11/6/2013
BSN0555404,BANK3P2,200.00,6/22/2012
BSN0564681,BANK3P2,150.00,1/30/2013
BSN0544312,BANK3P2,1153.82,11/15/2013
BSN0558163,BANK3P2,215.00,12/24/2013
BSN0557744,BANK3P2,240.00,2/21/2013
BSN0555160,BANK3P2,100.00,7/20/2012
BSN0558963,BANK3P2,400.00,10/31/2012
BSN0496419,BANK3P2,5088.85,9/28/2012
BSN0558593,BANK3P2,13.24,12/24/2012
BSN0434823,BANK3P2,74.52,3/18/2013
BSN0474107,BANK3P2,478.74,2/11/2014
BSN0558989,BANK3P2,266.50,9/17/2012
BSN0541400,BANK3P2,800.00,11/5/2013
BSN0388337,BANK3P2,63.14,7/22/2013
BSN0548803,BANK3P2,500.00,4/22/2013
BSN0143157,BANK3P2,36.23,1/29/2014
BSN0562609,BANK3P2,210.00,12/24/2012
BSN0448580,BANK3P2,24.10,10/21/2013
BSN0548154,BANK3P2,150.00,2/21/2013
BSN0512471,BANK3P2,667.64,12/25/2012
BSN0548553,BANK3P2,20.47,6/21/2013
BSN0424723,BANK3P2,15.69,9/3/2013
BSN0549898,BANK3P2,400.00,1/7/2013
BSN0551526,BANK3P2,50.00,6/18/2013
BSN0407099,BANK3P2,14.06,6/8/2012
BSN0549887,BANK3P2,376.20,6/7/2012
BSN0543300,BANK3P2,338.00,11/21/2012
BSN0196254,BANK3P2,350.00,12/7/2012
BSN0542395,BANK3P2,49.95,4/9/2013
BSN0551293,BANK3P2,55.00,2/22/2013
BSN0555160,BANK3P2,100.00,1/2/2013
BSN0543589,BANK3P2,250.00,3/25/2013
BSN0561087,BANK3P2,58.14,12/21/2012
BSN0334758,BANK3P2,40.73,1/17/2013
BSN0562146,BANK3P2,60.00,1/30/2013
BSN0494925,BANK3P2,14.99,9/20/2013
BSN0540580,BANK3P2,100.00,6/7/2012
BSN0488395,BANK3P2,391.81,9/20/2013
BSN0544043,BANK3P2,125.00,8/7/2012
BSN0554135,BANK3P2,160.83,12/25/2013
BSN0542835,BANK3P2,535.00,1/7/2013
BSN0561722,BANK3P2,100.00,5/27/2013
BSN0331696,BANK3P2,39.00,11/19/2012
BSN0545822,BANK3P2,957.09,1/25/2013
BSN0550374,BANK3P2,367.00,11/21/2012
BSN0561324,BANK3P2,335.00,7/25/2013
BSN0558856,BANK3P2,150.00,5/31/2013
BSN0559219,BANK3P2,65.00,11/26/2012
BSN0553831,BANK3P2,110.00,8/23/2013
BSN0564093,BANK3P2,42.18,11/7/2013
BSN0323896,BANK3P2,800.00,7/23/2012
BSN0561208,BANK3P2,100.00,2/5/2013
BSN0561723,BANK3P2,17.51,12/27/2012
BSN0563661,BANK3P2,100.00,5/14/2013
BSN0370504,BANK3P2,365.50,2/11/2013
BSN0561670,BANK3P2,31.00,11/5/2013
BSN0554294,BANK3P2,274.00,7/16/2013
BSN0543014,BANK3P2,146.00,2/25/2013
BSN0540814,BANK3P2,500.00,8/21/2013
BSN0551236,BANK3P2,212.50,6/7/2012
BSN0557043,BANK3P2,230.00,7/5/2012
BSN0462902,BANK3P2,5019.77,6/7/2012
BSN0545427,BANK3P2,162.50,3/13/2013
BSN0470316,BANK3P2,151.24,9/14/2012
BSN0553067,BANK3P2,115.00,1/28/2013
BSN0544175,BANK3P2,24.42,7/19/2013
BSN0557785,BANK3P2,929.00,9/27/2012
BSN0549113,BANK3P2,11.18,12/25/2013
BSN0265849,BANK3P2,51.75,11/12/2012
BSN0410556,BANK3P2,811.30,6/7/2012
BSN0541823,BANK3P2,250.00,5/7/2013
BSN0488434,BANK3P2,17.77,12/27/2012
BSN0551725,BANK3P2,300.00,6/20/2012
BSN0559301,BANK3P2,62.51,5/31/2013
BSN0549986,BANK3P2,600.00,7/10/2012
BSN0551857,BANK3P2,531.12,11/5/2013
BSN0544301,BANK3P2,100.00,10/22/2012
BSN0471190,BANK3P2,243.27,12/20/2013
BSN0542624,BANK3P2,167.86,6/7/2012
BSN0067554,BANK3P2,370.69,10/18/2012
BSN0541884,BANK3P2,350.00,5/20/2013
BSN0547143,BANK3P2,1.73,3/29/2013
BSN0492233,BANK3P2,9.83,2/5/2013
BSN0558932,BANK3P2,1400.38,10/30/2013
BSN0552928,BANK3P2,750.00,10/4/2013
BSN0560219,BANK3P2,965.00,7/18/2013
BSN0555814,BANK3P2,65.00,7/2/2012
BSN0549105,BANK3P2,300.00,2/28/2013
BSN0541615,BANK3P2,5.21,6/7/2012
BSN0551406,BANK3P2,169.06,4/30/2013
BSN0565253,BANK3P2,633.83,6/7/2012
BSN0561614,BANK3P2,590.00,6/14/2012
BSN0558606,BANK3P2,200.00,10/25/2013
BSN0551855,BANK3P2,87.00,10/21/2013
BSN0554827,BANK3P2,200.00,2/25/2014
BSN0532280,BANK3P2,150.00,11/12/2012
BSN0548279,BANK3P2,100.00,1/10/2013
BSN0458558,BANK3P2,460.35,10/31/2012
BSN0329131,BANK3P2,50.00,5/6/2013
BSN0355695,BANK3P2,506.26,8/28/2013
BSN0555597,BANK3P2,600.00,11/14/2013
BSN0293293,BANK3P2,245.19,8/10/2012
BSN0561467,BANK3P2,350.00,11/6/2012
BSN0549123,BANK3P2,123.52,1/28/2013
BSN0557561,BANK3P2,240.00,6/6/2012
BSN0543481,BANK3P2,450.00,6/7/2012
BSN0476078,BANK3P2,60.88,10/16/2012
BSN0562654,BANK3P2,57.06,12/18/2012
BSN0544992,BANK3P2,87.29,3/20/2013
BSN0538743,BANK3P2,1433.00,6/7/2012
BSN0547693,BANK3P2,1544.00,10/16/2012
BSN0550170,BANK3P2,56.83,2/19/2013
BSN0555060,BANK3P2,772.70,6/7/2012
BSN0551414,BANK3P2,200.00,12/25/2012
BSN0564537,BANK3P2,100.00,8/13/2012
BSN0547284,BANK3P2,239.00,11/14/2012
BSN0561748,BANK3P2,299.28,6/7/2012
BSN0545034,BANK3P2,26.53,11/4/2013
BSN0546434,BANK3P2,1000.00,6/7/2012
BSN0561952,BANK3P2,500.00,8/1/2012
BSN0549887,BANK3P2,60.59,8/19/2013
BSN0564065,BANK3P2,146.00,10/9/2012
BSN0551855,BANK3P2,87.00,12/20/2013
BSN0550065,BANK3P2,205.00,5/27/2013
BSN0545312,BANK3P2,57.18,7/17/2013
BSN0559941,BANK3P2,772.51,6/7/2012
BSN0549186,BANK3P2,150.00,4/26/2013
BSN0554688,BANK3P2,650.00,12/2/2013
BSN0555217,BANK3P2,560.00,12/18/2012
BSN0545601,BANK3P2,387.91,7/2/2012
BSN0555896,BANK3P2,150.00,8/14/2012
BSN0551747,BANK3P2,48.69,8/28/2013
BSN0562766,BANK3P2,2410.00,6/11/2012
BSN0378583,BANK3P2,19.90,11/15/2012
BSN0484667,BANK3P2,200.00,6/7/2012
BSN0565015,BANK3P2,183.80,5/10/2013
BSN0547271,BANK3P2,40.88,6/7/2012
BSN0554087,BANK3P2,100.00,3/19/2013
BSN0541115,BANK3P2,393.16,3/11/2013
BSN0564304,BANK3P2,245.00,8/28/2013
BSN0550030,BANK3P2,260.00,1/29/2013
BSN0558561,BANK3P2,200.00,7/22/2013
BSN0493321,BANK3P2,106.24,1/30/2013
BSN0547793,BANK3P2,155.00,12/10/2012
BSN0546079,BANK3P2,253.00,11/22/2012
BSN0545034,BANK3P2,94.34,8/27/2013
BSN0561211,BANK3P2,130.00,6/29/2012
BSN0552043,BANK3P2,648.45,6/28/2013
BSN0560733,BANK3P2,81.94,7/31/2013
BSN0547994,BANK3P2,305.00,9/27/2013
BSN0561621,BANK3P2,500.00,11/30/2012
BSN0548189,BANK3P2,24.00,1/17/2013
BSN0560833,BANK3P2,300.00,12/31/2012
BSN0471493,BANK3P2,2539.23,8/23/2013
BSN0478615,BANK3P2,713.05,3/1/2013
BSN0557896,BANK3P2,230.00,12/27/2012
BSN0554766,BANK3P2,800.00,9/2/2013
BSN0541190,BANK3P2,120.03,7/2/2012
BSN0542648,BANK3P2,5.49,8/27/2013
BSN0374488,BANK3P2,48.29,1/14/2013
BSN0484702,BANK3P2,193.93,7/22/2013
BSN0559293,BANK3P2,150.00,12/31/2012
BSN0380375,BANK3P2,46.63,7/16/2013
BSN0547955,BANK3P2,118.00,1/2/2013
BSN0554120,BANK3P2,250.00,5/29/2012
BSN0542487,BANK3P2,100.00,3/4/2013
BSN0548487,BANK3P2,282.97,7/23/2012
BSN0561685,BANK3P2,61.59,5/16/2013
BSN0272546,BANK3P2,148.30,6/7/2012
BSN0550150,BANK3P2,62.71,10/8/2013
BSN0557986,BANK3P2,175.00,10/24/2013
BSN0552134,BANK3P2,19.72,9/20/2013
BSN0485566,BANK3P2,220.34,6/15/2012
BSN0546354,BANK3P2,200.00,6/7/2012
BSN0560728,BANK3P2,62.86,8/20/2013
BSN0556639,BANK3P2,200.00,12/30/2013
BSN0547558,BANK3P2,75.57,4/29/2013
BSN0264827,BANK3P2,121.36,10/31/2013
BSN0548332,BANK3P2,100.36,7/2/2012
BSN0548034,BANK3P2,1000.00,4/10/2013
BSN0563717,BANK3P2,150.00,12/24/2012
BSN0546902,BANK3P2,700.00,8/13/2013
BSN0337061,BANK3P2,65.76,3/8/2013
BSN0492233,BANK3P2,25.11,10/8/2012
BSN0545623,BANK3P2,636.83,6/7/2012
BSN0546166,BANK3P2,330.00,6/8/2012
BSN0547522,BANK3P2,100.00,8/31/2012
BSN0291425,BANK3P2,45.23,12/27/2012
BSN0542650,BANK3P2,44.70,9/26/2012
BSN0546491,BANK3P2,2200.00,2/10/2014
BSN0554597,BANK3P2,55.00,5/27/2013
BSN0564207,BANK3P2,130.00,5/15/2013
BSN0548664,BANK3P2,65.41,5/7/2013
BSN0555906,BANK3P2,384.00,10/15/2012
BSN0558116,BANK3P2,77.83,9/5/2013
BSN0002945,BANK3P2,36.87,11/25/2013
BSN0561685,BANK3P2,61.59,10/11/2013
BSN0551502,BANK3P2,158.85,7/2/2012
BSN0547253,BANK3P2,29.61,1/31/2013
BSN0550876,BANK3P2,100.00,4/15/2013
BSN0561004,BANK3P2,105.00,1/25/2013
BSN0483466,BANK3P2,7.23,8/7/2013
BSN0549123,BANK3P2,192.14,5/31/2013
BSN0554975,BANK3P2,405.97,1/28/2013
BSN0034118,BANK3P2,137.70,7/2/2012
BSN0552351,BANK3P2,58.09,4/8/2013
BSN0552336,BANK3P2,120.64,6/20/2013
BSN0543166,BANK3P2,41.79,6/26/2013
BSN0351756,BANK3P2,146.86,2/17/2014
BSN0560583,BANK3P2,26.64,12/20/2013
BSN0326599,BANK3P2,3000.00,7/23/2012
BSN0547720,BANK3P2,60.00,9/17/2012
BSN0551955,BANK3P2,88.37,9/2/2013
BSN0545145,BANK3P2,697.83,7/17/2013
BSN0555007,BANK3P2,300.00,7/30/2012
BSN0548476,BANK3P2,55.00,5/13/2013
BSN0552937,BANK3P2,272.96,5/28/2013
BSN0541510,BANK3P2,376.00,10/19/2012
BSN0403723,BANK3P2,12.03,6/7/2012
BSN0548937,BANK3P2,400.00,1/21/2013
BSN0564941,BANK3P2,135.00,9/20/2012
BSN0548312,BANK3P2,585.00,6/7/2012
BSN0550651,BANK3P2,9.07,11/16/2012
BSN0549915,BANK3P2,100.00,12/16/2013
BSN0540916,BANK3P2,200.00,12/2/2013
BSN0544053,BANK3P2,600.00,9/18/2012
BSN0542648,BANK3P2,1.51,8/27/2013
BSN0561935,BANK3P2,100.00,2/11/2013
BSN0552473,BANK3P2,1250.00,6/7/2012
BSN0564044,BANK3P2,100.00,5/21/2013
BSN0549949,BANK3P2,70.00,3/1/2013
BSN0558434,BANK3P2,170.00,9/18/2012
BSN0293140,BANK3P2,23.18,11/8/2013
BSN0541379,BANK3P2,180.00,7/31/2012
BSN0549463,BANK3P2,28.20,2/24/2014
BSN0563302,BANK3P2,250.00,11/28/2012
BSN0548476,BANK3P2,55.00,3/11/2013
BSN0210380,BANK3P2,53.73,7/15/2013
BSN0548764,BANK3P2,15.53,7/19/2013
BSN0542896,BANK3P2,142.83,12/13/2012
BSN0550057,BANK3P2,147.09,6/7/2012
BSN0412401,BANK3P2,36.67,8/29/2012
BSN0554319,BANK3P2,88.43,2/6/2014
BSN0334595,BANK3P2,88.93,5/27/2013
BSN0560735,BANK3P2,1522.00,6/26/2012
BSN0551575,BANK3P2,85.00,5/23/2013
BSN0313122,BANK3P2,147.81,4/19/2013
BSN0399959,BANK3P2,11.56,12/27/2013
BSN0542111,BANK3P2,200.00,1/21/2014
BSN0552063,BANK3P2,630.00,2/7/2013
BSN0561670,BANK3P2,31.00,5/3/2013
BSN0558891,BANK3P2,50.66,3/12/2013
BSN0552137,BANK3P2,143.81,6/7/2012
BSN0290878,BANK3P2,310.35,6/7/2012
BSN0542373,BANK3P2,12.59,6/7/2012
BSN0544941,BANK3P2,250.00,11/22/2012
BSN0541160,BANK3P2,200.00,6/13/2013
BSN0292832,BANK3P2,56.33,10/24/2012
BSN0549234,BANK3P2,327.10,12/18/2013
BSN0547435,BANK3P2,5.45,8/12/2013
BSN0547154,BANK3P2,170.00,8/23/2013
BSN0555286,BANK3P2,4.12,7/12/2013
BSN0560148,BANK3P2,42.00,8/29/2012
BSN0304791,BANK3P2,4319.92,6/26/2012
BSN0541568,BANK3P2,500.00,7/26/2012
BSN0311141,BANK3P2,403.15,2/26/2013
BSN0543998,BANK3P2,149.96,2/28/2013
BSN0232006,BANK3P2,849.01,8/6/2013
BSN0551602,BANK3P2,100.00,9/25/2013
BSN0549362,BANK3P2,100.00,10/30/2013
BSN0558369,BANK3P2,200.00,3/25/2013
BSN0542256,BANK3P2,425.00,9/24/2012
BSN0551574,BANK3P2,390.00,1/30/2013
BSN0542576,BANK3P2,300.00,2/3/2014
BSN0550781,BANK3P2,94.45,5/28/2013
BSN0545977,BANK3P2,214.63,10/19/2012
BSN0550213,BANK3P2,500.00,10/15/2012
BSN0562213,BANK3P2,209.69,7/2/2012
BSN0549179,BANK3P2,349.05,2/20/2014
BSN0464149,BANK3P2,74.30,11/18/2013
BSN0554366,BANK3P2,33.31,12/18/2012
BSN0548410,BANK3P2,150.00,10/1/2013
BSN0521679,BANK3P2,68.53,2/15/2013
BSN0555670,BANK3P2,1500.00,8/1/2012
BSN0468087,BANK3P2,18.34,3/22/2013
BSN0554915,BANK3P2,60.00,9/18/2012
BSN0180142,BANK3P2,8.05,4/22/2013
BSN0306508,BANK3P2,14.05,11/26/2012
BSN0561590,BANK3P2,85.00,12/26/2012
BSN0543701,BANK3P2,164.48,2/18/2014
BSN0550260,BANK3P2,750.00,12/20/2013
BSN0543701,BANK3P2,164.48,5/2/2013
BSN0547080,BANK3P2,75.00,8/1/2013
BSN0548362,BANK3P2,154.20,2/14/2014
BSN0339751,BANK3P2,78.95,4/17/2013
BSN0339219,BANK3P2,6.40,1/20/2014
BSN0485427,BANK3P2,59.36,5/29/2013
BSN0553415,BANK3P2,250.00,3/25/2013
BSN0552331,BANK3P2,1115.00,11/16/2012
BSN0559835,BANK3P2,80.00,12/25/2012
BSN0549355,BANK3P2,100.00,1/23/2014
BSN0545160,BANK3P2,118.15,1/10/2013
BSN0549529,BANK3P2,257.00,7/24/2013
BSN0563053,BANK3P2,28.11,1/22/2014
BSN0308435,BANK3P2,38.09,2/17/2014
BSN0542177,BANK3P2,107.00,4/22/2013
BSN0548426,BANK3P2,205.00,10/24/2012
BSN0565150,BANK3P2,140.00,1/30/2013
BSN0548515,BANK3P2,317.80,4/3/2013
BSN0544607,BANK3P2,24.54,4/29/2013
BSN0554802,BANK3P2,257.00,11/26/2012
BSN0470666,BANK3P2,2.39,7/1/2013
BSN0545176,BANK3P2,300.00,11/30/2012
BSN0550065,BANK3P2,205.00,7/29/2013
BSN0487536,BANK3P2,1224.85,1/30/2013
BSN0560499,BANK3P2,290.00,3/4/2013
BSN0540899,BANK3P2,100.00,3/29/2013
BSN0554984,BANK3P2,140.00,7/18/2013
BSN0564827,BANK3P2,815.00,10/10/2012
BSN0553086,BANK3P2,650.00,6/20/2013
BSN0478288,BANK3P2,557.80,9/27/2013
BSN0565015,BANK3P2,183.80,7/9/2013
BSN0550828,BANK3P2,1500.00,10/21/2013
BSN0554543,BANK3P2,2500.00,6/25/2012
BSN0284314,BANK3P2,335.00,6/7/2012
BSN0554489,BANK3P2,140.00,8/22/2012
BSN0552148,BANK3P2,9.75,12/5/2013
BSN0541483,BANK3P2,100.00,11/21/2013
BSN0542455,BANK3P2,200.00,11/7/2013
BSN0562378,BANK3P2,100.00,11/30/2012
BSN0547822,BANK3P2,76.17,12/17/2012
BSN0561586,BANK3P2,1000.00,12/31/2013
BSN0561425,BANK3P2,100.00,7/24/2012
BSN0558378,BANK3P2,1017.94,9/9/2013
BSN0550477,BANK3P2,13.08,6/7/2012
BSN0561520,BANK3P2,97.00,7/26/2012
BSN0560583,BANK3P2,18.34,1/21/2014
BSN0470955,BANK3P2,44.39,12/3/2012
BSN0543218,BANK3P2,170.00,4/26/2013
BSN0549649,BANK3P2,390.00,6/6/2012
BSN0547626,BANK3P2,630.00,9/28/2012
BSN0398108,BANK3P2,51.21,7/11/2013
BSN0271748,BANK3P2,2045.57,4/29/2013
BSN0543969,BANK3P2,205.72,7/2/2012
BSN0277370,BANK3P2,47.36,12/3/2012
BSN0491707,BANK3P2,61.69,6/29/2012
BSN0559079,BANK3P2,512.50,8/6/2012
BSN0550435,BANK3P2,190.01,4/5/2013
BSN0290443,BANK3P2,428.99,7/2/2012
BSN0505562,BANK3P2,52.84,6/24/2013
BSN0552996,BANK3P2,43.49,12/30/2013
BSN0545405,BANK3P2,200.00,4/26/2013
BSN0556134,BANK3P2,300.00,5/28/2013
BSN0547434,BANK3P2,425.00,1/25/2013
BSN0540871,BANK3P2,490.70,9/4/2013
BSN0547982,BANK3P2,50.00,9/30/2013
BSN0551712,BANK3P2,100.00,7/2/2013
BSN0564404,BANK3P2,950.00,9/19/2013
BSN0553172,BANK3P2,235.00,12/13/2013
BSN0299355,BANK3P2,6.05,10/9/2012
BSN0563379,BANK3P2,862.68,6/26/2012
BSN0559012,BANK3P2,950.00,9/23/2013
BSN0564495,BANK3P2,150.00,5/3/2013
BSN0552098,BANK3P2,3.49,8/29/2013
